Timestamp,Source_IP,Bytes_Sent,HTTP_Status,Latency_ms
2026-03-01 12:24:23,192.168.1.15,2128,9,14
2026-03-01 12:28:11,192.168.1.26,2488,9,25
2026-03-01 12:25:45,192.168.1.25,902,9,14
2026-03-01 12:27:24,192.168.1.13,2631,5,18
2026-03-01 12:24:56,192.168.1.28,2883,5,32
2026-03-01 12:24:21,192.168.1.11,618,9,18
2026-03-01 12:29:47,192.168.1.22,706,5,35
2026-03-01 12:22:24,192.168.1.28,2602,9,30
2026-03-01 12:22:18,192.168.1.26,2383,5,45
2026-03-01 12:28:35,192.168.1.29,1697,5,12
2026-03-01 12:25:03,192.168.1.20,2690,5,21
2026-03-01 12:21:36,192.168.1.15,1635,5,45
2026-03-01 12:27:08,192.168.1.26,546,9,32
2026-03-01 12:28:52,192.168.1.29,530,9,13
2026-03-01 12:25:16,192.168.1.17,849,9,21
2026-03-01 12:22:28,192.168.1.11,910,5,32
2026-03-01 12:20:19,192.168.1.14,1075,9,28
2026-03-01 12:20:20,192.168.1.11,2186,9,33
2026-03-01 12:27:34,192.168.1.30,2378,5,18
2026-03-01 12:28:32,192.168.1.25,2384,5,13
2026-03-01 12:25:43,192.168.1.19,2385,9,35
2026-03-01 12:23:46,192.168.1.18,2035,5,24
2026-03-01 12:22:17,192.168.1.22,843,5,37
2026-03-01 12:23:58,192.168.1.18,2031,9,31
2026-03-01 12:27:53,192.168.1.24,918,9,13
2026-03-01 12:20:21,192.168.1.26,668,5,17
2026-03-01 12:23:41,192.168.1.20,2864,9,29
2026-03-01 12:29:19,192.168.1.15,2596,5,11
2026-03-01 12:26:34,192.168.1.24,1707,9,24
2026-03-01 12:22:55,192.168.1.17,1829,9,14
2026-03-01 12:24:45,192.168.1.25,2762,5,11
2026-03-01 12:25:04,192.168.1.11,575,9,20
2026-03-01 12:27:58,192.168.1.28,2201,9,41
2026-03-01 12:27:47,192.168.1.28,869,5,43
2026-03-01 12:25:41,192.168.1.24,2600,5,18
2026-03-01 12:22:38,192.168.1.17,1178,5,24
2026-03-01 12:22:18,192.168.1.13,997,9,19
2026-03-01 12:22:57,192.168.1.15,2225,5,11
2026-03-01 12:23:25,192.168.1.11,1738,5,38
2026-03-01 12:25:23,192.168.1.20,675,9,42
2026-03-01 12:22:21,192.168.1.20,2800,9,31
2026-03-01 12:23:08,192.168.1.30,1037,9,34
2026-03-01 12:25:11,192.168.1.10,2715,9,44
2026-03-01 12:23:14,192.168.1.17,1274,9,27
2026-03-01 12:24:02,192.168.1.28,1819,5,15
2026-03-01 12:27:53,192.168.1.29,1633,9,22
2026-03-01 12:22:32,192.168.1.30,2613,9,29
2026-03-01 12:27:01,192.168.1.27,1321,9,37
2026-03-01 12:23:33,192.168.1.10,1751,5,30
2026-03-01 12:25:54,192.168.1.22,2728,5,43
2026-03-01 12:29:23,192.168.1.10,1044,5,44
2026-03-01 12:28:21,192.168.1.12,882,9,21
2026-03-01 12:26:35,192.168.1.12,2185,9,42
2026-03-01 12:22:52,192.168.1.14,2378,9,15
2026-03-01 12:20:39,192.168.1.25,1165,9,11
2026-03-01 12:21:15,192.168.1.18,1531,9,18
2026-03-01 12:28:06,192.168.1.25,2706,5,41
2026-03-01 12:20:10,192.168.1.17,2739,5,19
2026-03-01 12:20:38,192.168.1.15,2896,5,31
2026-03-01 12:21:25,192.168.1.21,832,5,17
2026-03-01 12:21:30,192.168.1.30,2122,9,16
2026-03-01 12:21:51,192.168.1.30,1198,9,26
2026-03-01 12:22:23,192.168.1.15,2486,9,42
2026-03-01 12:26:36,192.168.1.22,2569,5,25
2026-03-01 12:22:53,192.168.1.21,1804,9,24
2026-03-01 12:26:39,192.168.1.11,2370,9,43
2026-03-01 12:27:30,192.168.1.27,1093,9,27
2026-03-01 12:28:50,192.168.1.14,2247,5,20
2026-03-01 12:21:30,192.168.1.15,1569,9,19
2026-03-01 12:29:50,192.168.1.20,1521,9,12
2026-03-01 12:20:25,192.168.1.20,1783,5,13
2026-03-01 12:23:43,192.168.1.18,2085,9,44
2026-03-01 12:25:59,192.168.1.22,2466,9,21
2026-03-01 12:21:41,192.168.1.20,1623,5,24
2026-03-01 12:26:32,192.168.1.11,2549,5,40
2026-03-01 12:27:29,192.168.1.29,2642,9,43
2026-03-01 12:23:51,192.168.1.10,2950,9,32
2026-03-01 12:28:42,192.168.1.17,1413,9,17
2026-03-01 12:23:18,192.168.1.13,2361,9,24
2026-03-01 12:27:05,192.168.1.15,2208,9,21
2026-03-01 12:21:46,192.168.1.14,2337,5,32
2026-03-01 12:22:18,192.168.1.15,2001,9,44
2026-03-01 12:25:26,192.168.1.29,1723,9,35
2026-03-01 12:28:06,192.168.1.22,1120,9,41
2026-03-01 12:23:00,192.168.1.11,805,9,13
2026-03-01 12:21:14,192.168.1.22,1696,5,27
2026-03-01 12:22:30,192.168.1.29,957,5,13
2026-03-01 12:24:49,192.168.1.19,2261,5,30
2026-03-01 12:20:11,192.168.1.27,631,5,38
2026-03-01 12:22:59,192.168.1.13,1117,5,12
2026-03-01 12:28:17,192.168.1.10,2969,9,29
2026-03-01 12:27:07,192.168.1.14,2301,9,42
2026-03-01 12:21:20,192.168.1.19,1361,9,43
2026-03-01 12:20:17,192.168.1.30,2240,9,33
2026-03-01 12:27:35,192.168.1.18,1206,9,35
2026-03-01 12:26:47,192.168.1.16,1811,9,39
2026-03-01 12:26:08,192.168.1.16,2649,9,27
2026-03-01 12:26:29,192.168.1.22,861,5,21
2026-03-01 12:27:39,192.168.1.26,1294,5,21
2026-03-01 12:29:56,192.168.1.25,1192,5,31
2026-03-01 12:21:52,192.168.1.20,2852,5,15
2026-03-01 12:27:32,192.168.1.10,2653,5,44
2026-03-01 12:21:53,192.168.1.25,1675,5,45
2026-03-01 12:26:11,192.168.1.25,1671,5,24
2026-03-01 12:20:17,192.168.1.22,1011,9,11
2026-03-01 12:28:35,192.168.1.22,2772,9,30
2026-03-01 12:23:45,192.168.1.27,753,9,27
2026-03-01 12:29:56,192.168.1.15,2697,9,40
2026-03-01 12:22:16,192.168.1.18,909,9,24
2026-03-01 12:27:02,192.168.1.21,2898,5,31
2026-03-01 12:21:10,192.168.1.15,1855,9,36
2026-03-01 12:23:22,192.168.1.17,562,5,15
2026-03-01 12:20:20,192.168.1.12,1056,9,24
2026-03-01 12:26:33,192.168.1.27,997,5,35
2026-03-01 12:29:32,192.168.1.27,521,5,38
2026-03-01 12:29:23,192.168.1.25,2145,9,35
2026-03-01 12:21:00,192.168.1.10,809,9,35
2026-03-01 12:22:36,192.168.1.19,1312,9,38
2026-03-01 12:26:33,192.168.1.29,1696,5,28
2026-03-01 12:27:39,192.168.1.14,2652,9,15
2026-03-01 12:26:24,192.168.1.24,2397,9,27
2026-03-01 12:21:07,192.168.1.23,2378,9,32
2026-03-01 12:24:50,192.168.1.11,2623,5,45
2026-03-01 12:23:08,192.168.1.13,702,5,41
2026-03-01 12:27:41,192.168.1.11,1072,5,40
2026-03-01 12:27:35,192.168.1.24,1991,9,20
2026-03-01 12:26:37,192.168.1.15,2880,5,13
2026-03-01 12:25:23,192.168.1.17,1389,9,28
2026-03-01 12:20:14,192.168.1.25,2552,9,39
2026-03-01 12:29:56,192.168.1.12,2165,5,44
2026-03-01 12:28:50,192.168.1.12,2068,9,29
2026-03-01 12:23:01,192.168.1.26,883,9,34
2026-03-01 12:27:28,192.168.1.28,2132,5,42
2026-03-01 12:27:41,192.168.1.10,2023,5,37
2026-03-01 12:23:35,192.168.1.26,2983,9,27
2026-03-01 12:27:37,192.168.1.20,970,5,18
2026-03-01 12:24:58,192.168.1.30,2313,5,41
2026-03-01 12:23:01,192.168.1.19,2049,9,21
2026-03-01 12:26:47,192.168.1.15,2806,9,37
2026-03-01 12:26:06,192.168.1.28,2390,9,34
2026-03-01 12:22:19,192.168.1.16,1338,5,28
2026-03-01 12:25:03,192.168.1.22,743,9,35
2026-03-01 12:22:24,192.168.1.10,1748,9,45
2026-03-01 12:20:42,192.168.1.18,2775,9,37
2026-03-01 12:24:20,192.168.1.24,2947,5,29
2026-03-01 12:26:43,192.168.1.19,1377,5,43
2026-03-01 12:21:31,192.168.1.18,916,5,32
2026-03-01 12:22:11,192.168.1.20,843,5,25
2026-03-01 12:25:42,192.168.1.20,1724,5,20
2026-03-01 12:23:19,192.168.1.26,1322,5,17
2026-03-01 12:21:16,192.168.1.28,2737,5,11
2026-03-01 12:24:53,192.168.1.22,1847,5,14
2026-03-01 12:22:21,192.168.1.28,1097,5,42
2026-03-01 12:27:31,192.168.1.16,2957,5,35
2026-03-01 12:24:33,192.168.1.20,2552,5,38
2026-03-01 12:29:31,192.168.1.18,2609,5,31
2026-03-01 12:24:53,192.168.1.12,505,9,42
2026-03-01 12:26:42,192.168.1.24,1589,9,24
2026-03-01 12:25:35,192.168.1.30,1040,9,14
2026-03-01 12:26:04,192.168.1.11,1725,5,17
2026-03-01 12:24:12,192.168.1.30,2046,9,45
2026-03-01 12:28:02,192.168.1.24,2360,9,41
2026-03-01 12:27:42,192.168.1.29,829,9,36
2026-03-01 12:20:47,192.168.1.15,2114,5,43
2026-03-01 12:29:07,192.168.1.30,521,9,28
2026-03-01 12:28:31,192.168.1.16,1011,5,11
2026-03-01 12:23:52,192.168.1.25,2904,5,17
2026-03-01 12:24:31,192.168.1.14,1698,5,33
2026-03-01 12:27:43,192.168.1.24,2266,5,38
2026-03-01 12:25:25,192.168.1.19,2073,9,38
2026-03-01 12:20:27,192.168.1.29,1580,5,15
2026-03-01 12:21:50,192.168.1.14,2751,5,24
2026-03-01 12:21:06,192.168.1.15,661,9,23
2026-03-01 12:26:02,192.168.1.25,1911,5,43
2026-03-01 12:29:52,192.168.1.28,2706,5,19
2026-03-01 12:21:57,192.168.1.16,592,5,27
2026-03-01 12:28:25,192.168.1.25,1007,5,12
2026-03-01 12:27:46,192.168.1.16,2946,9,23
2026-03-01 12:21:49,192.168.1.23,1453,9,41
2026-03-01 12:25:14,192.168.1.19,875,9,19
2026-03-01 12:29:11,192.168.1.27,2968,5,18
2026-03-01 12:26:27,192.168.1.24,2544,5,33
2026-03-01 12:23:19,192.168.1.29,2944,5,16
2026-03-01 12:22:44,192.168.1.27,815,5,21
2026-03-01 12:24:14,192.168.1.19,1536,5,18
2026-03-01 12:21:46,192.168.1.19,1098,9,16
2026-03-01 12:21:23,192.168.1.13,2393,9,25
2026-03-01 12:29:05,192.168.1.26,1974,9,41
2026-03-01 12:25:32,192.168.1.27,2919,9,44
2026-03-01 12:22:30,192.168.1.27,1464,5,41
2026-03-01 12:26:25,192.168.1.24,2535,5,24
2026-03-01 12:27:32,192.168.1.17,1010,5,43
2026-03-01 12:26:45,192.168.1.21,1208,5,37
2026-03-01 12:20:39,192.168.1.25,2225,5,23
2026-03-01 12:21:15,192.168.1.17,1541,5,24
2026-03-01 12:23:05,192.168.1.30,1565,5,29
2026-03-01 12:24:16,192.168.1.24,2753,9,45
2026-03-01 12:20:53,192.168.1.30,1723,5,33
2026-03-01 12:23:26,192.168.1.25,1163,9,27
2026-03-01 12:21:40,192.168.1.19,2707,9,22
2026-03-01 12:29:37,192.168.1.24,724,9,18
2026-03-01 12:26:07,192.168.1.16,1244,9,11
2026-03-01 12:22:56,192.168.1.15,2789,9,41
2026-03-01 12:29:52,192.168.1.28,920,5,34
2026-03-01 12:21:51,192.168.1.14,1190,5,25
2026-03-01 12:22:23,192.168.1.28,2595,5,36
2026-03-01 12:23:45,192.168.1.13,2028,9,30
2026-03-01 12:26:06,192.168.1.12,2689,5,19
2026-03-01 12:25:27,192.168.1.17,2017,9,26
2026-03-01 12:21:33,192.168.1.13,1530,9,14
2026-03-01 12:29:52,192.168.1.15,808,5,27
2026-03-01 12:28:46,192.168.1.17,1013,9,23
2026-03-01 12:21:16,192.168.1.26,1278,5,32
2026-03-01 12:22:19,192.168.1.21,2909,9,45
2026-03-01 12:27:45,192.168.1.30,1660,5,38
2026-03-01 12:25:12,192.168.1.15,2306,9,11
2026-03-01 12:22:09,192.168.1.17,2460,5,45
2026-03-01 12:28:46,192.168.1.18,2952,9,13
2026-03-01 12:27:49,192.168.1.28,2781,9,10
2026-03-01 12:28:10,192.168.1.15,2710,5,25
2026-03-01 12:28:55,192.168.1.15,2703,9,34
2026-03-01 12:26:07,192.168.1.25,2070,5,14
2026-03-01 12:29:19,192.168.1.29,2372,5,38
2026-03-01 12:25:09,192.168.1.21,2174,9,13
2026-03-01 12:21:23,192.168.1.21,1976,9,23
2026-03-01 12:22:29,192.168.1.12,2562,5,19
2026-03-01 12:26:32,192.168.1.22,898,5,30
2026-03-01 12:23:23,192.168.1.23,523,9,19
2026-03-01 12:24:29,192.168.1.10,1934,9,41
2026-03-01 12:23:39,192.168.1.28,919,5,30
2026-03-01 12:22:01,192.168.1.21,780,5,10
2026-03-01 12:29:03,192.168.1.20,683,9,10
2026-03-01 12:25:33,192.168.1.12,1350,9,43
2026-03-01 12:21:24,192.168.1.25,2501,9,45
2026-03-01 12:24:36,192.168.1.24,2749,9,19
2026-03-01 12:25:14,192.168.1.29,2486,5,26
2026-03-01 12:20:56,192.168.1.25,2261,5,44
2026-03-01 12:22:27,192.168.1.30,1666,5,30
2026-03-01 12:23:41,192.168.1.16,1992,9,41
2026-03-01 12:28:47,192.168.1.12,2932,9,25
2026-03-01 12:24:16,192.168.1.13,2858,9,39
2026-03-01 12:25:25,192.168.1.24,2350,9,23
2026-03-01 12:23:06,192.168.1.27,2449,5,16
2026-03-01 12:22:53,192.168.1.13,2013,9,27
2026-03-01 12:29:54,192.168.1.23,1819,5,45
2026-03-01 12:27:09,192.168.1.22,1416,9,22
2026-03-01 12:28:58,192.168.1.20,2124,9,22
2026-03-01 12:28:47,192.168.1.29,1514,9,23
2026-03-01 12:27:15,192.168.1.12,2799,9,38
2026-03-01 12:25:12,192.168.1.13,1114,5,25
2026-03-01 12:20:20,192.168.1.12,2923,5,24
2026-03-01 12:29:50,192.168.1.20,1855,5,45
2026-03-01 12:20:40,192.168.1.22,1542,9,45
2026-03-01 12:20:38,192.168.1.13,929,5,32
2026-03-01 12:23:13,192.168.1.10,1828,5,36
2026-03-01 12:24:08,192.168.1.15,2178,9,42
2026-03-01 12:21:41,192.168.1.24,739,5,39
2026-03-01 12:27:33,192.168.1.12,2156,9,34
2026-03-01 12:25:15,192.168.1.15,1886,9,14
2026-03-01 12:28:44,192.168.1.28,2594,9,40
2026-03-01 12:25:12,192.168.1.30,1166,9,16
2026-03-01 12:29:58,192.168.1.16,1196,5,31
2026-03-01 12:28:17,192.168.1.11,1146,9,30
2026-03-01 12:21:14,192.168.1.22,2436,5,39
2026-03-01 12:26:45,192.168.1.27,2545,5,13
2026-03-01 12:27:36,192.168.1.30,1933,5,24
2026-03-01 12:22:58,192.168.1.10,2859,9,37
2026-03-01 12:25:25,192.168.1.27,2545,9,34
2026-03-01 12:24:12,192.168.1.10,2641,9,42
2026-03-01 12:26:10,192.168.1.10,700,9,11
2026-03-01 12:25:31,192.168.1.26,721,5,27
2026-03-01 12:28:24,192.168.1.25,2859,9,22
2026-03-01 12:28:08,192.168.1.26,2716,5,43
2026-03-01 12:27:49,192.168.1.20,1501,9,45
2026-03-01 12:28:24,192.168.1.11,561,9,24
2026-03-01 12:21:21,192.168.1.19,701,5,40
2026-03-01 12:21:28,192.168.1.14,2950,5,11
2026-03-01 12:25:37,192.168.1.17,1417,5,22
2026-03-01 12:22:23,192.168.1.19,1737,9,17
2026-03-01 12:26:30,192.168.1.19,1474,9,10
2026-03-01 12:26:53,192.168.1.15,2253,9,29
2026-03-01 12:24:54,192.168.1.12,2235,9,42
2026-03-01 12:28:58,192.168.1.22,1154,5,31
2026-03-01 12:29:57,192.168.1.29,1185,5,11
2026-03-01 12:29:42,192.168.1.23,668,5,14
2026-03-01 12:20:43,192.168.1.14,1787,5,40
2026-03-01 12:27:03,192.168.1.16,2981,5,36
2026-03-01 12:38:06,192.168.1.10,2537,9,15
2026-03-01 12:34:52,192.168.1.30,1121,5,26
2026-03-01 12:37:02,192.168.1.18,1994,5,21
2026-03-01 12:31:16,192.168.1.21,2677,9,16
2026-03-01 12:34:58,192.168.1.28,1594,5,17
2026-03-01 12:39:27,192.168.1.15,2638,5,16
2026-03-01 12:34:20,192.168.1.19,2212,5,39
2026-03-01 12:38:21,192.168.1.21,1156,5,43
2026-03-01 12:35:14,192.168.1.23,1551,9,12
2026-03-01 12:37:08,192.168.1.28,1073,5,40
2026-03-01 12:32:49,192.168.1.27,1950,9,18
2026-03-01 12:38:50,192.168.1.15,2480,9,36
2026-03-01 12:33:44,192.168.1.14,2827,9,14
2026-03-01 12:36:44,192.168.1.26,1671,5,25
2026-03-01 12:34:11,192.168.1.25,588,5,37
2026-03-01 12:37:06,192.168.1.28,1167,9,21
2026-03-01 12:32:11,192.168.1.27,1618,5,31
2026-03-01 12:32:24,192.168.1.27,1464,9,31
2026-03-01 12:35:56,192.168.1.18,1085,5,32
2026-03-01 12:32:11,192.168.1.16,2626,9,43
2026-03-01 12:34:45,192.168.1.18,1921,9,22
2026-03-01 12:31:57,192.168.1.27,2576,9,42
2026-03-01 12:34:58,192.168.1.25,901,5,10
2026-03-01 12:37:34,192.168.1.16,2018,9,35
2026-03-01 12:33:00,192.168.1.20,1192,9,41
2026-03-01 12:36:29,192.168.1.21,2129,5,42
2026-03-01 12:30:48,192.168.1.24,2975,5,27
2026-03-01 12:35:57,192.168.1.25,1241,5,25
2026-03-01 12:37:37,192.168.1.20,1665,9,13
2026-03-01 12:37:39,192.168.1.15,1562,9,29
2026-03-01 12:35:10,192.168.1.10,2816,9,39
2026-03-01 12:31:56,192.168.1.25,2827,9,36
2026-03-01 12:32:04,192.168.1.27,1586,5,24
2026-03-01 12:38:38,192.168.1.25,1145,9,25
2026-03-01 12:30:48,192.168.1.26,868,9,41
2026-03-01 12:31:52,192.168.1.18,2084,5,21
2026-03-01 12:37:31,192.168.1.27,1927,9,38
2026-03-01 12:37:29,192.168.1.20,1388,5,21
2026-03-01 12:33:53,192.168.1.16,1133,5,20
2026-03-01 12:33:30,192.168.1.15,965,5,18
2026-03-01 12:32:42,192.168.1.18,2720,5,10
2026-03-01 12:32:15,192.168.1.17,1827,5,36
2026-03-01 12:35:30,192.168.1.27,2004,5,33
2026-03-01 12:34:33,192.168.1.14,1800,5,31
2026-03-01 12:38:08,192.168.1.21,1536,5,39
2026-03-01 12:35:35,192.168.1.11,831,9,40
2026-03-01 12:38:18,192.168.1.12,1993,9,42
2026-03-01 12:30:03,192.168.1.17,1220,9,38
2026-03-01 12:36:37,192.168.1.22,915,5,30
2026-03-01 12:33:14,192.168.1.14,779,5,29
2026-03-01 12:39:28,192.168.1.20,1079,5,19
2026-03-01 12:37:05,192.168.1.22,792,9,18
2026-03-01 12:30:35,192.168.1.23,2547,5,15
2026-03-01 12:31:03,192.168.1.30,1769,5,12
2026-03-01 12:32:43,192.168.1.24,1920,9,27
2026-03-01 12:33:19,192.168.1.24,2100,9,39
2026-03-01 12:32:29,192.168.1.25,2489,9,38
2026-03-01 12:32:54,192.168.1.26,1088,5,45
2026-03-01 12:38:56,192.168.1.24,1253,5,21
2026-03-01 12:34:04,192.168.1.16,2253,5,11
2026-03-01 12:31:00,192.168.1.10,902,5,40
2026-03-01 12:36:21,192.168.1.15,2472,5,30
2026-03-01 12:32:53,192.168.1.24,640,5,27
2026-03-01 12:32:28,192.168.1.13,2584,5,18
2026-03-01 12:33:29,192.168.1.10,1897,9,30
2026-03-01 12:34:47,192.168.1.27,1482,9,35
2026-03-01 12:30:52,192.168.1.17,1621,9,33
2026-03-01 12:35:15,192.168.1.27,809,5,43
2026-03-01 12:38:10,192.168.1.25,2803,9,34
2026-03-01 12:33:03,192.168.1.19,2457,5,10
2026-03-01 12:33:17,192.168.1.26,1301,5,41
2026-03-01 12:31:46,192.168.1.28,1970,9,40
2026-03-01 12:34:39,192.168.1.15,1258,5,43
2026-03-01 12:31:35,192.168.1.25,2442,9,14
2026-03-01 12:34:35,192.168.1.22,1402,5,10
2026-03-01 12:30:13,192.168.1.15,2777,9,37
2026-03-01 12:38:33,192.168.1.20,1039,9,41
2026-03-01 12:36:07,192.168.1.24,1000,9,14
2026-03-01 12:38:49,192.168.1.15,2347,5,40
2026-03-01 12:31:02,192.168.1.24,1458,9,42
2026-03-01 12:39:50,192.168.1.22,2140,5,13
2026-03-01 12:31:57,192.168.1.14,2961,5,44
2026-03-01 12:37:09,192.168.1.19,1757,5,39
2026-03-01 12:33:29,192.168.1.18,2653,9,31
2026-03-01 12:34:17,192.168.1.29,561,9,17
2026-03-01 12:39:08,192.168.1.22,1066,9,35
2026-03-01 12:32:41,192.168.1.23,803,9,45
2026-03-01 12:37:42,192.168.1.25,976,9,21
2026-03-01 12:30:39,192.168.1.26,2921,9,27
2026-03-01 12:32:04,192.168.1.22,1837,9,28
2026-03-01 12:39:58,192.168.1.30,2795,9,24
2026-03-01 12:34:41,192.168.1.30,1392,9,27
2026-03-01 12:32:01,192.168.1.15,2579,9,39
2026-03-01 12:32:58,192.168.1.21,1903,9,27
2026-03-01 12:32:24,192.168.1.18,1840,9,20
2026-03-01 12:33:57,192.168.1.24,2834,9,12
2026-03-01 12:39:04,192.168.1.16,1795,9,36
2026-03-01 12:38:11,192.168.1.23,2358,5,30
2026-03-01 12:36:13,192.168.1.28,1289,5,14
2026-03-01 12:37:03,192.168.1.10,1201,9,26
2026-03-01 12:39:20,192.168.1.27,1184,9,15
2026-03-01 12:30:49,192.168.1.14,1671,5,24
2026-03-01 12:32:53,192.168.1.22,2835,5,29
2026-03-01 12:35:50,192.168.1.26,595,9,20
2026-03-01 12:39:12,192.168.1.23,1843,9,35
2026-03-01 12:37:33,192.168.1.22,1919,9,41
2026-03-01 12:39:37,192.168.1.25,719,5,30
2026-03-01 12:37:02,192.168.1.25,764,9,19
2026-03-01 12:33:48,192.168.1.26,570,9,40
2026-03-01 12:33:12,192.168.1.25,1838,5,19
2026-03-01 12:30:16,192.168.1.29,1274,5,29
2026-03-01 12:31:12,192.168.1.21,2634,5,29
2026-03-01 12:34:36,192.168.1.20,606,5,19
2026-03-01 12:33:45,192.168.1.28,1448,5,33
2026-03-01 12:32:39,192.168.1.25,1363,5,41
2026-03-01 12:30:31,192.168.1.27,579,9,16
2026-03-01 12:38:11,192.168.1.10,2126,5,41
2026-03-01 12:31:54,192.168.1.21,2203,9,34
2026-03-01 12:35:38,192.168.1.10,2864,9,45
2026-03-01 12:35:49,192.168.1.20,2659,9,19
2026-03-01 12:37:29,192.168.1.20,1400,9,12
2026-03-01 12:32:34,192.168.1.29,2198,9,26
2026-03-01 12:39:56,192.168.1.10,635,9,15
2026-03-01 12:37:29,192.168.1.18,1311,9,23
2026-03-01 12:30:38,192.168.1.29,995,9,17
2026-03-01 12:32:02,192.168.1.18,1904,5,39
2026-03-01 12:31:43,192.168.1.30,2125,5,34
2026-03-01 12:35:11,192.168.1.29,2794,9,25
2026-03-01 12:32:09,192.168.1.13,2420,9,13
2026-03-01 12:32:22,192.168.1.18,2012,9,39
2026-03-01 12:32:08,192.168.1.13,1658,5,27
2026-03-01 12:33:09,192.168.1.16,942,9,13
2026-03-01 12:33:21,192.168.1.22,2014,9,14
2026-03-01 12:36:30,192.168.1.13,2854,5,24
2026-03-01 12:38:04,192.168.1.24,1700,5,35
2026-03-01 12:36:20,192.168.1.26,1337,5,12
2026-03-01 12:31:20,192.168.1.22,2789,5,20
2026-03-01 12:33:49,192.168.1.16,1577,5,20
2026-03-01 12:38:56,192.168.1.12,2388,9,17
2026-03-01 12:30:10,192.168.1.24,968,5,36
2026-03-01 12:34:26,192.168.1.13,2851,5,28
2026-03-01 12:39:52,192.168.1.13,708,5,28
2026-03-01 12:30:29,192.168.1.14,1620,5,36
2026-03-01 12:36:42,192.168.1.20,2294,9,41
2026-03-01 12:36:15,192.168.1.30,2980,5,12
2026-03-01 12:39:31,192.168.1.20,880,5,30
2026-03-01 12:30:23,192.168.1.21,1319,9,13
2026-03-01 12:38:18,192.168.1.22,737,9,11
2026-03-01 12:36:21,192.168.1.24,2186,5,20
2026-03-01 12:31:01,192.168.1.25,1528,9,20
2026-03-01 12:37:02,192.168.1.22,2532,5,21
2026-03-01 12:32:56,192.168.1.23,2891,5,23
2026-03-01 12:37:28,192.168.1.19,1034,9,45
2026-03-01 12:30:01,192.168.1.25,862,5,22
2026-03-01 12:34:11,192.168.1.19,664,5,41
2026-03-01 12:39:08,192.168.1.11,1442,9,23
2026-03-01 12:39:56,192.168.1.11,2253,5,26
2026-03-01 12:36:09,192.168.1.30,2340,9,10
2026-03-01 12:30:48,192.168.1.12,2930,9,35
2026-03-01 12:36:40,192.168.1.29,2681,5,26
2026-03-01 12:32:22,192.168.1.25,1475,5,26
2026-03-01 12:31:58,192.168.1.18,2354,9,14
2026-03-01 12:36:23,192.168.1.23,1034,5,31
2026-03-01 12:35:11,192.168.1.28,2927,9,19
2026-03-01 12:32:36,192.168.1.18,935,5,24
2026-03-01 12:37:35,192.168.1.19,1072,5,34
2026-03-01 12:39:38,192.168.1.28,1156,9,15
2026-03-01 12:31:06,192.168.1.18,532,5,21
2026-03-01 12:39:28,192.168.1.21,1414,5,35
2026-03-01 12:31:41,192.168.1.30,2867,9,31
2026-03-01 12:33:56,192.168.1.20,2334,5,45
2026-03-01 12:32:49,192.168.1.14,2196,5,14
2026-03-01 12:36:28,192.168.1.27,555,9,19
2026-03-01 12:36:26,192.168.1.14,1999,5,40
2026-03-01 12:32:36,192.168.1.20,1537,5,42
2026-03-01 12:34:44,192.168.1.28,2860,5,18
2026-03-01 12:38:23,192.168.1.25,1299,5,28
2026-03-01 12:31:18,192.168.1.21,1936,9,25
2026-03-01 12:30:11,192.168.1.16,1451,5,19
2026-03-01 12:35:22,192.168.1.20,1665,5,12
2026-03-01 12:33:48,192.168.1.15,2403,5,23
2026-03-01 12:34:38,192.168.1.10,2679,5,33
2026-03-01 12:39:41,192.168.1.25,729,9,31
2026-03-01 12:33:02,192.168.1.18,1733,9,27
2026-03-01 12:36:39,192.168.1.27,1881,5,19
2026-03-01 12:38:48,192.168.1.10,2188,9,16
2026-03-01 12:39:01,192.168.1.21,1733,5,43
2026-03-01 12:34:32,192.168.1.23,685,9,14
2026-03-01 12:34:32,192.168.1.12,776,9,10
2026-03-01 12:37:06,192.168.1.24,523,9,31
2026-03-01 12:37:26,192.168.1.29,1250,5,33
2026-03-01 12:30:21,192.168.1.30,2704,5,30
2026-03-01 12:35:18,192.168.1.29,2552,9,15
2026-03-01 12:36:34,192.168.1.20,1458,9,44
2026-03-01 12:33:21,192.168.1.30,2448,5,43
2026-03-01 12:37:40,192.168.1.26,538,9,24
2026-03-01 12:33:01,192.168.1.18,2146,9,25
2026-03-01 12:32:42,192.168.1.29,1087,9,42
2026-03-01 12:39:22,192.168.1.19,1047,9,34
2026-03-01 12:38:51,192.168.1.28,1279,5,12
2026-03-01 12:30:26,192.168.1.22,2500,9,26
2026-03-01 12:35:09,192.168.1.11,1567,5,40
2026-03-01 12:38:58,192.168.1.21,2149,9,22
2026-03-01 12:30:26,192.168.1.30,2538,5,38
2026-03-01 12:36:00,192.168.1.25,2934,5,15
2026-03-01 12:31:44,192.168.1.11,881,5,25
2026-03-01 12:30:40,192.168.1.21,2411,5,30
2026-03-01 12:39:38,192.168.1.18,2154,9,21
2026-03-01 12:37:02,192.168.1.23,2950,9,31
2026-03-01 12:37:33,192.168.1.19,2897,5,21
2026-03-01 12:36:54,192.168.1.30,1012,9,30
2026-03-01 12:34:45,192.168.1.30,2279,5,16
2026-03-01 12:39:16,192.168.1.13,628,5,13
2026-03-01 12:32:21,192.168.1.29,2395,5,19
2026-03-01 12:34:24,192.168.1.26,2266,5,42
